NAME,LATITUDE,LONGITUDE,CITY,STATE
MUSCOGEE (CREEK) NATION PHYSICAL REHABILITATION CENTER,35.66753235,-95.96033181,OKMULGEE,OK
ALEXIAN BROTHERS BEHAVIORAL HEALTH HOSPITAL,42.0540673,-88.13716781,HOFFMAN ESTATES,IL
"AURORA CHICAGO LAKESHORE HOSPITAL, LLC - DBA AURORA CHICAGO LAKESHORE HOSPITAL",41.97029929,-87.65060003,CHICAGO,IL
BLESSING HOSPITAL,39.93635888,-91.3994572,QUINCY,IL
METHODIST MEDICAL CENTER OF ILLINOIS,40.7003058,-89.59491684,PEORIA,IL
HAMILTON HOSPITAL,33.36936482,-98.76430459,OLNEY,TX
PALACIOS COMMUNITY MEDICAL CENTER,28.71692636,-96.21422746,PALACIOS,TX
EAST TEXAS MEDICAL CENTER PITTSBURG,33.03304598,-94.95905399,PITTSBURG,TX
FISHER COUNTY HOSPITAL DISTRICT,32.83343986,-100.4360428,ROTAN,TX
"FRANCISCAN ALLIANCE, INC. - DBA FRANCISCAN ST. JAMES HEALTH-CHICAGO HEIGHTS",41.50474151,-87.63984706,CHICAGO HEIGHTS,IL
GLENBROOK HOSPITAL,42.09253849,-87.85272133,GLENVIEW,IL
SWEENY COMMUNITY HOSPITAL,29.04783467,-95.69183141,SWEENY,TX
LARABIDA CHILDREN'S HOSPITAL,41.77729334,-87.57131243,CHICAGO,IL
LILLIAN M. HUDSPETH MEMORIAL HOSPITAL,30.56340928,-100.6344359,SONORA,TX
REHABILITATION INSTITUTE OF CHICAGO,41.89545454,-87.6183348,CHICAGO,IL
RIVEREDGE HOSPITAL,41.86489307,-87.82828251,FOREST  PARK,IL
RM HEALTH PROVIDERS LTD PARTNERSHIP - DBA RML SPECIALTY HOSPITAL,41.78618532,-87.91530761,HINSDALE,IL
RML HEALTH PROVIDERS LIMITED PARTNERSHIP - DBA RML CHICAGO,41.87494489,-87.71227205,CHICAGO,IL
LYNN COUNTY HOSPITAL DISTRICT,33.16728156,-101.8161512,TAHOKA,TX
SCHWAB REHABILITATION CENTER,41.86229676,-87.69531666,CHICAGO,IL
SHRINERS HOSPITAL FOR CHILDREN - CHICAGO,41.91983804,-87.79342252,CHICAGO,IL
"THC CHICAGO, INC. - DBA KINDRED HOSPITAL - NORTHLAKE",41.90690379,-87.89058977,NORTHLAKE,IL
"THC CHICAGO, INC. - DBA KINDRED HOSPITAL - CENTRAL",41.94024658,-87.72864369,CHICAGO,IL
UHS HARTGROVE HOSPITAL,41.86632953,-87.76746424,CHICAGO,IL
THROCKMORTON COUNTY MEMORIAL HOSPITAL,33.18990414,-99.17664894,THROCKMORTON,TX
SWISHER MEMORIAL HOSPITAL,34.53595958,-101.7556051,TULIA,TX
JESSE BROWN VA MEDICAL CENTER - VA CHICAGO HEALTHCARE SYSTEM,41.87073782,-87.67704148,CHICAGO,IL
CULBERSON HOSPITAL,31.04917326,-104.8275086,VAN HORN,TX
NORTHSHORE UNIVERSITY HEALTH SYSTEM SKOKIE HOSPITAL,42.05641606,-87.74070961,SKOKIE,IL
COLLINGSWORTH GENERAL HOSPITAL,34.84860058,-100.2121919,WELLINGTON,TX
PALOS COMMUNITY HOSPITAL,41.66921093,-87.813444,PALOS HEIGHTS,IL
RUSH OAK PARK HOSPITAL,41.87861801,-87.80335153,OAK PARK,IL
ADVENTIST LA GRANGE MEMORIAL HOSPITAL,41.79706055,-87.88639493,LA GRANGE,IL
ROSELAND COMMUNITY HOSPITAL,41.69222644,-87.62535568,CHICAGO,IL
LOYOLA GOTTLIEB MEMORIAL HOSPITAL,41.91052978,-87.84281507,MELROSE PARK,IL
WEST SUBURBAN MEDICAL CENTER,41.8914014,-87.77617956,OAK PARK,IL
CHRISTUS MOTHER FRANCES HOSPITAL - WINNSBORO,32.94453832,-95.30727963,WINNSBORO,TX
YOAKUM COMMUNITY HOSPITAL,29.30695852,-97.12915909,YOAKUM,TX
LORETTO HOSPITAL,41.87212457,-87.76408865,CHICAGO,IL
THE UNIVERSITY OF CHICAGO MEDICAL CENTER,41.78874685,-87.60433713,CHICAGO,IL
GOLDEN PLAINS COMMUNITY HOSPITAL,35.65513819,-101.4091807,BORGER,TX
ST BERNARD HOSPITAL,41.77839456,-87.63360134,CHICAGO,IL
SWEDISH COVENANT HOSPITAL,41.97535155,-87.69946587,CHICAGO,IL
THOREK MEMORIAL HOSPITAL,41.95518902,-87.65162124,CHICAGO,IL
RESURRECTION MEDICAL CENTER,41.98750029,-87.81354582,CHICAGO,IL
LITTLE RIVER HEALTHCARE,30.65097889,-97.02066652,ROCKDALE,TX
RUSH UNIVERSITY MEDICAL CENTER,41.87457186,-87.66890982,CHICAGO,IL
JOHN H STROGER JR HOSPITAL,41.87233487,-87.67439846,CHICAGO,IL
HOLY CROSS HOSPITAL,41.76940669,-87.69238033,CHICAGO,IL
EDWARD HINES| JR. VETERANS AFFAIRS HOSPITAL,41.8610986,-87.84129591,HINES,IL
UNIVERSITY OF ILLINOIS HOSPITAL,41.86966877,-87.67051537,CHICAGO,IL
MARTIN COUNTY HOSPITAL DISTRICT,32.13981746,-101.7875197,STANTON,TX
MERCY HOSPITAL AND MEDICAL CENTER,41.84688958,-87.6214916,CHICAGO,IL
FRANCISCAN ST JAMES HEALTH,41.52310929,-87.71135017,OLYMPIA FIELDS,IL
JACKSON PARK HOSPITAL,41.75773061,-87.58523506,CHICAGO,IL
LITTLE COMPANY OF MARY HOSPITAL,41.721465,-87.69302888,EVERGREEN PARK,IL
RANKIN COUNTY HOSPITAL DISTRICT,31.23288787,-101.9353661,RANKIN,TX
SOUTH SHORE HOSPITAL,41.74932739,-87.56899688,CHICAGO,IL
ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,41.93674085,-87.65137166,CHICAGO,IL
INGALLS MEMORIAL HOSPITAL,41.60737997,-87.65941817,HARVEY,IL
METHODIST HOSPITAL OF CHICAGO,41.97308677,-87.67074306,CHICAGO,IL
NORWEGIAN-AMERICAN HOSPITAL,41.90079984,-87.69909548,CHICAGO,IL
ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,41.72169452,-87.73244225,OAK LAWN,IL
ADVOCATE LUTHERAN GENERAL HOSPITAL,42.03880223,-87.84733438,PARK RIDGE,IL
ADVOCATE SOUTH SUBURBAN HOSPITAL,41.56630404,-87.69756973,HAZEL CREST,IL
NORTHWEST COMMUNITY HOSPITAL,42.06829111,-87.99218163,ARLINGTON HEIGHTS,IL
ALEXIAN BROTHERS MEDICAL CENTER,42.00465682,-88.01689228,ELK GROVE VILLAGE,IL
NORTHWESTERN MEMORIAL HOSPITAL,41.89460771,-87.62102437,CHICAGO,IL
ST ALEXIUS MEDICAL CENTER,42.05292846,-88.14103422,HOFFMAN ESTATES,IL
PROVIDENT HOSPITAL OF CHICAGO,41.80267501,-87.61332387,CHICAGO,IL
LOYOLA UNIVERSITY MEDICAL CENTER,41.86068278,-87.83472209,MAYWOOD,IL
WESTLAKE COMMUNITY HOSPITAL,41.89296012,-87.84849498,MELROSE PARK,IL
OAK FOREST HOSPITAL,41.5996574,-87.73410328,OAK FOREST,IL
"THC CHICAGO, INC. - DBA KINDRED HOSPITAL - SYCAMORE",41.9829477,-88.68895879,SYCAMORE,IL
KISHWAUKEE COMMUNITY HOSPITAL,41.96139621,-88.72289155,DEKALB,IL
DR JOHN WARNER HOSPITAL,40.14841752,-88.96460821,CLINTON,IL
GEORGETOWN COMMUNITY HOSPITAL,38.18651851,-84.56091079,GEORGETOWN,KY
RUSSELL COUNTY HOSPITAL,37.05758045,-85.06735281,RUSSELL SPRINGS,KY
ST. CLAIRE REGIONAL MEDICAL CENTER,38.17947045,-83.43932425,MOREHEAD,KY
SUMMERS COUNTY ARH HOSPITAL,37.65063595,-80.86029453,HINTON,WV
ROANE GENERAL HOSPITAL,38.81255478,-81.36903423,SPENCER,WV
RALEIGH GENERAL HOSPITAL,37.7875544,-81.20193159,BECKLEY,WV
CENTRAL STATE HOSPITAL,38.27219096,-85.55809622,LOUISVILLE,KY
ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CENTER,37.35796432,-84.33590332,MT VERNON,KY
BAPTIST HOSPITAL LOUISVILLE,38.23811825,-85.6371443,LOUISVILLE,KY
SAINT JOSEPH BEREA,37.57609496,-84.28657055,BEREA,KY
MARSHALL COUNTY HOSPITAL,36.86708362,-88.36979939,BENTON,KY
DAVIS MEMORIAL HOSPITAL,38.92825591,-79.85480019,ELKINS,WV
FRAZIER REHAB INSTITUTE,38.24895576,-85.75021846,LOUISVILLE,KY
JEWISH HOSPITAL & ST. MARY'S HEALTHCARE,38.24913165,-85.7511895,LOUISVILLE,KY
KINDRED HOSPITAL - LOUISVILLE,38.24265652,-85.73123773,LOUISVILLE,KY
NORTON AUDUBON HOSPITAL,38.2151274,-85.72281365,LOUISVILLE,KY
NORTON BROWNSBORO HOSPITAL,38.31532568,-85.57589445,LOUISVILLE,KY
NORTON HOSPITAL,38.24772315,-85.7504603,LOUISVILLE,KY
CAMC GENERAL HOSPITAL,38.34792179,-81.62719975,CHARLESTON,WV
OUR LADY OF PEACE,38.218809,-85.71059213,LOUISVILLE,KY
HIGHLAND HOSPITAL,38.31507673,-81.56901926,CHARLESTON,WV
CHARLESTON SURGICAL HOSPITAL,38.34335473,-81.63005402,CHARLESTON,WV
THE BROOK HOSPITAL - KMI,38.2725393,-85.59647878,LOUISVILLE,KY
UNIVERSITY OF LOUISVILLE HOSPITAL,38.24832296,-85.74433596,LOUISVILLE,KY
THOMAS MEMORIAL HOSPITAL,38.35486511,-81.72686652,SOUTH CHARLESTON,WV
NORTHKEY COMMUNITY CARE-INTENSIVE SERVICES,39.04960905,-84.5293474,COVINGTON,KY
SELECT SPECIALTY HOSPITAL,38.35388293,-81.63252688,CHARLESTON,WV
PAUL B HALL REGIONAL MEDICAL CENTER,37.81551094,-82.8130513,PAINTSVILLE,KY
ST FRANCIS HOSPITAL,38.35346177,-81.63324072,CHARLESTON,WV
JACKSON GENERAL HOSPITAL,38.82287628,-81.73014727,RIPLEY,WV
JEFFERSON MEDICAL CENTER,39.29598914,-77.85875906,RANSON,WV
UNITED HOSPITAL CENTER,39.32831,-80.23946,BRIDGEPORT,WV
HAMPSHIRE MEMORIAL HOSPITAL,39.35095142,-78.75773594,ROMNEY,WV
GREENBRIER VALLEY MEDICAL CENTER,37.77316067,-80.47024923,RONCEVERTE,WV
GRANT MEMORIAL HOSPITAL,39.00141868,-79.13699714,PETERSBURG,WV
MONTGOMERY GENERAL HOSPITAL,38.18267304,-81.32439917,MONTGOMERY,WV
ST. ELIZABETH EDGEWOOD,39.01317816,-84.56278972,EDGEWOOD,KY
ST. ELIZABETH COVINGTON,39.07134837,-84.51799989,COVINGTON,KY
PLATEAU MEDICAL CENTER,37.97127658,-81.14978059,OAK HILL,WV
MINNIE HAMILTON HEALTH CARE CENTER,38.92276007,-81.09249296,GRANTSVILLE,WV
CORNERSTONE HOSPITAL OF HUNTINGTON,38.43191388,-82.40076965,HUNTINGTON,WV
HEALTHSOUTH REHABILITATION HOSPITAL OF HUNTINGTON,38.41888909,-82.33866826,HUNTINGTON,WV
BRISTOL MYERS SQUIBB CHILDRENS HOSPITAL,40.49584506,-74.44888636,NEW BRUNSWICK,NJ
MILDRED MITCHELL-BATEMAN HOSPITAL,38.41276559,-82.41330097,HUNTINGTON,WV
RIVER PARK HOSPITAL,38.41959145,-82.4366994,HUNTINGTON,WV
ST MARY'S MEDICAL CENTER,38.43055045,-82.40041273,HUNTINGTON,WV
CABELL-HUNTINGTON HOSPITAL,38.40976703,-82.4274023,HUNTINGTON,WV
HEALTHSOUTH MOUNTAINVIEW REGIONAL REHAB HOSPITAL,39.65648602,-79.96198365,MORGANTOWN,WV
MONONGALIA COUNTY GENERAL HOSPITAL,39.66361557,-79.94694373,MORGANTOWN,WV
UNION HOSPITAL OF CECIL COUNTY,39.60854199,-75.83171748,ELKTON,MD
WEST VIRGINIA UNIVERSITY HOSPITALS,39.65442257,-79.95802214,MORGANTOWN,WV
SUMMERSVILLE REGIONAL MEDICAL CENTER,38.2925122,-80.82929269,SUMMERSVILLE,WV
WAR MEMORIAL HOSPITAL,39.64238269,-78.20037833,BERKELEY SPRINGS,WV
OHIO VALLEY MEDICAL CENTER,40.06007458,-80.72168064,WHEELING,WV
WHEELING HOSPITAL,40.05911861,-80.68500734,WHEELING,WV
PETERSON REHABILITATION HOSPITAL,40.07988622,-80.69399837,WHEELING,WV
WILLIAMSON MEMORIAL HOSPITAL,37.67881896,-82.27264885,WILLIAMSON,WV
POTOMAC VALLEY HOSPITAL,39.40950767,-79.00318076,KEYSER,WV
BLUEFIELD REGIONAL MEDICAL CENTER,37.25573232,-81.23550747,BLUEFIELD,WV
HEALTHSOUTH SOUTHERN HILLS REGIONAL REHAB,37.36396619,-81.11352907,PRINCETON,WV
PRINCETON COMMUNITY HOSPITAL,37.36271893,-81.11301085,PRINCETON,WV
PLEASANT VALLEY HOSPITAL,38.86906541,-82.12322387,POINT PLEASANT,WV
REYNOLDS MEMORIAL HOSPITAL,39.94614193,-80.75243755,GLEN DALE,WV
BOONE MEMORIAL HOSPITAL,38.0482,-81.80619,MADISON,WV
BRAXTON COUNTY MEMORIAL HOSPITAL,38.66115929,-80.74860807,GASSAWAY,WV
BROADDUS HOSPITAL ASSOCIATION,39.15394107,-80.04095457,PHILIPPI,WV
BERKELEY MEDICAL CENTER,39.47624347,-77.98023718,MARTINSBURG,WV
WEIRTON MEDICAL CENTER,40.39309518,-80.52789166,WEIRTON,WV
CAMDEN CLARK MEDICAL CENTER,39.26942401,-81.56010635,PARKERSBURG,WV
HEALTHSOUTH WESTERN HILLS REGIONAL REHAB HOSPITAL,39.30559096,-81.53435122,PARKERSBURG,WV
WEBSTER COUNTY MEMORIAL HOSPITAL,38.48226133,-80.41068752,WEBSTER SPRINGS,WV
WETZEL COUNTY HOSPITAL,39.68112864,-80.85003262,NEW MARTINSVILLE,WV
POCAHONTAS MEMORIAL HOSPITAL,38.20082912,-80.1089784,BUCKEYE,WV
PRESTON MEMORIAL HOSPITAL,39.46507784,-79.6878575,KINGWOOD,WV
CAMC TEAYS VALLEY HOSPITAL,38.45168556,-81.95210286,HURRICANE,WV
STONEWALL JACKSON MEMORIAL HOSPITAL,39.04763994,-80.492092,WESTON,WV
WILLIAM R SHARPE JR HOSPITAL,39.04114927,-80.49630427,WESTON,WV
LOGAN REGIONAL MEDICAL CENTER,37.84609551,-81.99438703,LOGAN,WV
WELCH COMMUNITY HOSPITAL,37.43912905,-81.58809901,WELCH,WV
GRAFTON CITY HOSPITAL,39.34378513,-80.02521735,GRAFTON,WV
ST JOSEPH HOSPITAL,38.99141205,-80.2363893,BUCKHANNON,WV
SISTERSVILLE GENERAL HOSPITAL,39.55860031,-81.00404988,SISTERSVILLE,WV
HIGHLAND-CLARKSBURG HOSPITAL INC,39.2717754,-80.37143889,CLARKSBURG,WV
ACUITY SPECIALTY HOSPITAL OHIO VALLEY WEIRTON,40.39325519,-80.52789795,WEIRTON,WV
VA MEDICAL CENTER - BECKLEY,37.76496548,-81.19320077,BECKLEY,WV
LOUIS A. JOHNSON VA MEDICAL CENTER,39.26973412,-80.36212141,CLARKSBURG,WV
VA MEDICAL CENTER - HUNTINGTON,38.37688048,-82.51641474,HUNTINGTON,WV
VA MEDICAL CENTER - MARTINSBURG,39.41771145,-77.91111267,MARTINSBURG,WV
CAMC MEMORIAL HOSPITAL,38.32972614,-81.6029486,CHARLESTON,WV
PRESTON MEMORIAL HOSPITAL,39.46495411,-79.67751161,KINGWOOD,WV
CAMC WOMEN AND CHILDREN'S HOSPITAL,38.35905561,-81.63804068,CHARLESTON,WV
ST ANTHONYS MEMORIAL HOSPITAL,39.12577602,-88.55012522,EFFINGHAM,IL
MEADOWVIEW REGIONAL MEDICAL CENTER,38.63997438,-83.80810517,MAYSVILLE,KY
KINGS DAUGHTERS MEDICAL CENTER,38.46994141,-82.63451633,ASHLAND,KY
BOURBON COMMUNITY HOSPITAL,38.22119391,-84.23835241,PARIS,KY
GATEWAY REHABILITATION HOSPITAL AT FLORENCE,39.0080404,-84.65513922,FLORENCE,KY
ST. ELIZABETH FLORENCE,39.01659182,-84.63076721,FLORENCE,KY
MIDDLESBORO ARH HOSPITAL,36.60582647,-83.74019273,MIDDLESBORO,KY
PINEVILLE COMMUNITY HOSPITAL,36.76291694,-83.70776873,PINEVILLE,KY
TOUCHETTE REGIONAL HOSPITAL INC,38.57014999,-90.10848249,CENTREVILLE,IL
MEMORIAL HOSPITAL,38.54981849,-90.02161656,BELLEVILLE,IL
ST ELIZABETH HOSPITAL,38.51112044,-89.98916398,BELLEVILLE,IL
GENESIS MEDICAL CENTER ILLINI CAMPUS,41.49432574,-90.41841611,SILVIS,IL
TRINITY ROCK ISLAND,41.48261527,-90.57041813,ROCK ISLAND,IL
ST JOHNS HOSPITAL,39.80543902,-89.64400804,SPRINGFIELD,IL
MEMORIAL MEDICAL CENTER,39.80936884,-89.6557791,SPRINGFIELD,IL
HARRISBURG MEDICAL CENTER,37.73104361,-88.52313398,HARRISBURG,IL
THE PAVILION FOUNDATION,40.11770771,-88.25753674,CHAMPAIGN,IL
PRESENCE COVENANT MEDICAL CENTER,40.11797111,-88.22710726,URBANA,IL
ST MARGARETS HOSPITAL,41.32874283,-89.19311721,SPRING VALLEY,IL
"PORTER MEDICAL CENTER, INC.",44.00043082,-73.16824244,MIDDLEBURY,VT
EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,37.64387331,-84.77300114,DANVILLE,KY
KENTUCKY RIVER MEDICAL CENTER,37.56588727,-83.36962064,JACKSON,KY
BLESSING HOSPITAL AT 14TH STREET,39.93509367,-91.39140391,QUINCY,IL
THE CARLE FOUNDATION HOSPITAL,40.11704176,-88.21494866,URBANA,IL
BRECKINRIDGE MEMORIAL HOSPITAL,37.76657014,-86.44039045,HARDINSBURG,KY
GREENVILLE REGIONAL HOSPITAL,38.90320971,-89.40764482,GREENVILLE,IL
SWEDISHAMERICAN MEDICAL CENTER BELVIDERE,42.24301226,-88.8397451,BELVIDERE,IL
FHN MEMORIAL HOSPITAL,42.29577656,-89.63834584,FREEPORT,IL
SHELBY MEMORIAL HOSPITAL,39.40578183,-88.80795064,SHELBYVILLE,IL
PEKIN MEMORIAL HOSPITAL,40.5631286,-89.63247285,PEKIN,IL
LOGAN MEMORIAL HOSPITAL,36.81571001,-86.88150163,RUSSELLVILLE,KY
LOURDES HOSPITAL,37.05063902,-88.64736896,PADUCAH,KY
MURRAY CALLOWAY COUNTY HOSPITAL,36.60688891,-88.3099939,MURRAY,KY
ST. ELIZABETH FT. THOMAS,39.07866072,-84.46767751,FT. THOMAS,KY
BAPTIST HEALTH PADUCAH,37.07375938,-88.62659719,PADUCAH,KY
SPRING VIEW HOSPITAL,37.56982888,-85.26145641,LEBANON,KY
MONROE COUNTY MEDICAL CENTER,36.6988825,-85.67646626,TOMPKINSVILLE,KY
SAINT JOSEPH MOUNT STERLING,38.07712125,-83.9452558,MT. STERLING,KY
MUHLENBERG COMMUNITY HOSPITAL,37.19653539,-87.1892945,GREENVILLE,KY
CALDWELL MEDICAL CENTER,37.11367431,-87.90960048,PRINCETON,KY
T J SAMSON COMMUNITY HOSPITAL,37.01139239,-85.90451397,GLASGOW,KY
FLAGET MEMORIAL HOSPITAL,37.86165102,-85.52378583,BARDSTOWN,KY
RICHLAND MEMORIAL HOSPITAL,38.73654357,-88.07717289,OLNEY,IL
MORGAN COUNTY ARH HOSPITAL,37.92003314,-83.26557551,WEST LIBERTY,KY
SARAH BUSH LINCOLN HEALTH CENTER,39.48854118,-88.27310864,MATTOON,IL
ST. LUKE'S HOSPITAL - WARREN CAMPUS,40.70220506,-75.17812041,PHILLIPSBURG,NJ
HACKETTSTOWN REGIONAL MEDICAL CENTER,40.8616841,-74.81600774,HACKETTSTOWN,NJ
LITTLE HILL ALINA LODGE,40.98150956,-74.93182335,BLAIRSTOWN,NJ
PUSHMATAHA COUNTY-TOWN OF ANTLERS HOSPITAL AUTHORITY,34.23123227,-95.61473884,ANTLERS,OK
MCALESTER REGIONAL HEALTH CENTER,34.93688174,-95.75092529,MCALESTER,OK
ROLLING HILLS HOSPITAL,34.78459567,-96.62745078,ADA,OK
EPIC MEDICAL CENTER,35.3109667,-95.59181607,EUFAULA,OK
FAIRVIEW REGIONAL MEDICAL CENTER,36.27598778,-98.47452341,FAIRVIEW,OK
ALLIANCEHEALTH PRYOR,36.30828875,-95.30479667,PRYOR,OK
LATIMER COUNTY GENERAL HOSPITAL,34.91947628,-95.32085573,NORTH WILBURTON,OK
ELKVIEW GENERAL HOSPITAL,35.03777613,-99.09860687,HOBART,OK
ALLIANCEHEALTH BLACKWELL,36.79803793,-97.29998674,BLACKWELL,OK
ALLIANCEHEALTH PONCA CITY,36.72465909,-97.06835684,PONCA CITY,OK
EASTERN OKLAHOMA MEDICAL CENTER,35.0433335,-94.61213288,POTEAU,OK
EDMOND -AMG SPECIALTY HOSPITAL,35.64484388,-97.46539263,EDMOND,OK
KATHERINE SHAW BETHEA HOSPITAL,41.84477843,-89.47889512,DIXON,IL
SAINT JAMES HOSPITAL,40.87099748,-88.67951509,PONTIAC,IL
MC DONOUGH DISTRICT HOSPITAL,40.44716561,-90.66440647,MACOMB,IL
KINDRED HOSPITAL -OKLAHOMA CITY,35.48280596,-97.51627313,OKLAHOMA CITY,OK
LAKESIDE WOMEN'S HOSPITAL,35.58394229,-97.58361293,OKLAHOMA CITY,OK
MCBRIDE ORTHOPEDIC HOSPITAL,35.56823049,-97.51175573,OKLAHOMA CITY,OK
ALLIANCEHEALTH DEACONESS,35.52690674,-97.58413106,OKLAHOMA CITY,OK
ALLIANCEHEALTH MIDWEST,35.46674418,-97.39394091,MIDWEST CITY,OK
"INTEGRIS BAPTIST MEDICAL CENTER, INC.",35.52937914,-97.57613488,OKLAHOMA CITY,OK
NORTHWEST SURGICAL HOSPITAL,35.56409354,-97.56672459,OKLAHOMA CITY,OK
"OKLAHOMA SPINE HOSPITAL, LLC",35.61450132,-97.5833,OKLAHOMA CITY,OK
INTEGRIS HEALTH EDMOND,35.64463527,-97.41836003,EDMOND,OK
INTEGRIS SOUTHWEST MEDICAL CENTER,35.42134346,-97.53377249,OKLAHOMA CITY,OK
"MERCY HOSPITAL OKLAHOMA CITY, INC.",35.60677594,-97.59942789,OKLAHOMA CITY,OK
OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SPECIALTY,35.38522663,-97.5189761,OKLAHOMA CITY,OK
MASON DISTRICT HOSPITAL,40.30542314,-90.0540907,HAVANA,IL
ST MARYS HOSPITAL,38.53028143,-89.11720631,CENTRALIA,IL
CUMBERLAND HALL HOSPITAL,36.73825166,-87.46840333,HOPKINSVILLE,KY
JENNIE STUART MEDICAL CENTER,36.86118712,-87.49495125,HOPKINSVILLE,KY
WESTERN STATE HOSPITAL,36.86466922,-87.45126672,HOPKINSVILLE,KY
CARROLL COUNTY MEMORIAL HOSPITAL,38.68031234,-85.1687861,CARROLLTON,KY
PIKEVILLE MEDICAL CENTER,37.47124167,-82.5222475,PIKEVILLE,KY
LAKE CUMBERLAND REGIONAL HOSPITAL,37.08600628,-84.62017705,SOMERSET,KY
OKLAHOMA HEART HOSPITAL,35.60796726,-97.59705363,OKLAHOMA CITY,OK
SELECT SPECIALTY HOSPITAL -OKLAHOMA CITY,35.52775685,-97.58061429,OKLAHOMA CITY,OK
OU MEDICAL CENTER -THE CHILDREN'S HOSPITAL,35.48165324,-97.49610501,OKLAHOMA CITY,OK
ST. ANTHONY HOSPITAL,35.4779097,-97.52342971,OKLAHOMA CITY,OK
CLARK REGIONAL MEDICAL CENTER,38.00104322,-84.19551586,WINCHESTER,KY
SPECIALTY HOSPITAL OF MIDWEST CITY,35.46693029,-97.38682921,MIDWEST CITY,OK
HAZARD ARH REGIONAL MEDICAL CENTER,37.27829795,-83.22788224,HAZARD,KY
SURGICAL HOSPITAL OF OKLAHOMA,35.40567403,-97.50933012,OKLAHOMA CITY,OK
"SUMMIT MEDICAL CENTER, LLC",35.63507163,-97.49977105,EDMOND,OK
THE CHILDREN'S CENTER,35.51043963,-97.6333639,BETHANY,OK
TUG VALLEY ARH REGIONAL MEDICAL CENTER,37.67651064,-82.29702272,SOUTH WILLIAMSON,KY
CEDAR RIDGE,35.52293278,-97.41193749,OKLAHOMA CITY,OK
ST JOSEPH MEDICAL CENTER,40.48267659,-88.9555622,BLOOMINGTON,IL
MERCY REHABILITATION HOSPITAL OKLAHOMA CITY,35.61077805,-97.61509191,OKLAHOMA CITY,OK
COMMUNITY MEMORIAL HOSPITAL,39.01528071,-89.78938694,STAUNTON,IL
DECATUR MEMORIAL HOSPITAL,39.8672534,-88.96098295,DECATUR,IL
ST MARYS HOSPITAL,39.82745295,-88.93168263,DECATUR,IL
ALTON MEMORIAL HOSPITAL,38.89958432,-90.15914964,ALTON,IL
SAINT ANTHONY'S HEALTH CENTER,38.90799588,-90.17329338,ALTON,IL
ONECORE HEALTH,35.42037463,-97.53425265,OKLAHOMA CITY,OK
ANDERSON HOSPITAL,38.73677058,-89.94670768,MARYVILLE,IL
CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,42.31779814,-88.279468,MCHENRY,IL
BROMENN HEALTHCARE,40.49697098,-88.99085,NORMAL,IL
CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL,42.27559742,-88.40080442,WOODSTOCK,IL
UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON,38.76965106,-76.07685606,EASTON,MD
HUGGINS HOSPITAL,43.58173942,-71.2003641,WOLFEBORO,NH
MEMORIAL HOSPITAL,44.06181269,-71.1368538,NORTH CONWAY,NH
CHESHIRE MEDICAL CENTER,42.9488432,-72.2919009,KEENE,NH
SPEARE MEMORIAL HOSPITAL,43.75773763,-71.69518793,PLYMOUTH,NH
COTTAGE HOSPITAL,44.13533816,-72.02342639,WOODSVILLE,NH
LITTLETON REGIONAL HEALTHCARE,44.31793388,-71.82555904,LITTLETON,NH
ALICE PECK DAY MEMORIAL HOSPITAL,43.63844773,-72.28600257,LEBANON,NH
"EASTAR HEALTH SYSTEM, MAIN CAMPUS",35.75246381,-95.40615256,MUSKOGEE,OK
EASTAR EAST CAMPUS,35.78257951,-95.35625691,MUSKOGEE,OK
INTEGRIS GROVE HOSPITAL,36.58128735,-94.75857669,GROVE,OK
LAKES REGION GENERAL HOSPITAL,43.52855555,-71.46318101,LACONIA,NH
CRITTENDEN COUNTY HOSPITAL,37.32921123,-88.09257544,MARION,KY
OWENSBORO HEALTH REGIONAL HOSPITAL,37.76579187,-87.10232861,OWENSBORO,KY
INTEGRIS BASS PAVILION,36.39263246,-97.87408924,ENID,OK
RIVER VALLEY BEHAVIORAL HEALTH,37.78486692,-87.15764357,OWENSBORO,KY
ADVENTIST BEHAVIORAL HEALTH EASTERN SHORE,38.54945363,-76.05799123,CAMBRIDGE,MD
INTEGRIS BASS BAPTIST HEALTH CENTER,36.39016529,-97.88742558,ENID,OK
CARROLL HOSPITAL CENTER,39.55814603,-76.99072013,WESTMINSTER,MD
SPRINGFIELD HOSPITAL CENTER,39.38135936,-76.95845439,SYKESVILLE,MD
NEWMAN MEMORIAL HOSPITAL,36.2680035,-99.88202277,SHATTUCK,OK
KENTUCKY CORRECTIONAL PSYCHIATRIC CENTER,38.41207679,-85.42212673,LAGRANGE,KY
LINDSAY MUNICIPAL HOSPITAL,34.83899678,-97.62624442,WEST LINDSAY,OK
PAULS VALLEY GENERAL HOSPITAL,34.71940441,-97.21478864,PAULS VALLEY,OK
MCCURTAIN MEMORIAL HOSPITAL,33.88282828,-94.81116176,IDABEL,OK
